YEAR,WHO Region,Income Group,Funder Type,Risk F,Funding
2012,Western Pacific,Not applicable,Bilaterals,.,0.29349898
2012,Africa,Low income,Bilaterals,.,0.294066441
2012,Africa,Low income,Bilaterals,.,0.07362096
2012,Europe,Lower middle income,Bilaterals,.,0.333202038
2012,Africa,Upper middle income,Bilaterals,.,0.294543484
2012,Western Pacific,Lower middle income,Bilaterals,.,0.347071478
2012,Europe,Lower middle income,Multilaterals,.,0.060817383
2012,South-East Asia,Lower middle income,Bilaterals,.,0.155612576
2012,Africa,Low income,Bilaterals,.,0.050440542
2012,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.044604368
2012,Africa,Low income,Bilaterals,.,0.042937395
2012,South-East Asia,Low income,Bilaterals,.,0.370046316
2012,Americas,Upper middle income,Bilaterals,.,0.33362951
2012,Not applicable,Not applicable,Bilaterals,1,0.371087721
2012,Americas,Lower middle income,Bilaterals,.,0.043182147
2012,Not applicable,Not applicable,Bilaterals,.,0.342540874
2012,South-East Asia,Lower middle income,Bilaterals,.,0.351836193
2012,Africa,Low income,Bilaterals,.,0.372541724
2012,Africa,Low income,Bilaterals,.,0.339418235
2012,Americas,Low income,Bilaterals,.,0.401088143
2012,Africa,Low income,Bilaterals,.,0.401964426
2012,Europe,Low income,Bilaterals,.,0.133015191
2012,Europe,Upper middle income,Multilaterals,.,0.018981847
2012,Western Pacific,Upper middle income,Bilaterals,7,0.042391946
2012,Americas,Upper middle income,Bilaterals,.,0.531017792
2012,Not applicable,Not applicable,Bilaterals,4,0.430355791
2012,Eastern Mediterranean,Low income,Bilaterals,.,0.484572025
2012,Africa,Lower middle income,Bilaterals,.,0.440734107
2012,Americas,Lower middle income,Bilaterals,.,0.515950785
2012,South-East Asia,Lower middle income,Bilaterals,.,0.527188604
2012,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.031636301
2012,Africa,Low income,Multilaterals,.,0.030690222
2012,Americas,Low income,Bilaterals,.,0.601628195
2012,Africa,Low income,Bilaterals,.,0.74033423
2012,Americas,Low income,Bilaterals,.,0.701902241
2012,Africa,Low income,Bilaterals,.,0.02675883
2012,Western Pacific,Not applicable,Bilaterals,.,0.758694863
2012,South-East Asia,Lower middle income,Bilaterals,.,0.782661436
2012,Western Pacific,Low income,Bilaterals,.,0.786571143
2012,Africa,Low income,Bilaterals,.,0.898333246
2012,Western Pacific,Lower middle income,Bilaterals,.,0.846843613
2012,Western Pacific,Lower middle income,Bilaterals,.,0.851749176
2012,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.785244591
2012,Not applicable,Not applicable,Bilaterals,.,1.257120781
2012,Not applicable,Not applicable,Bilaterals,6,1.244900609
2012,Western Pacific,Not applicable,Bilaterals,.,0.065902721
2012,Western Pacific,Upper middle income,Bilaterals,8,1.472370801
2012,Europe,Lower middle income,Bilaterals,.,1.582953381
2012,Western Pacific,Not applicable,Bilaterals,.,0.660779403
2012,Europe,Lower middle income,Bilaterals,.,2.161930722
2012,Africa,Low income,Multilaterals,.,0.026795975
2012,Europe,Lower middle income,Bilaterals,.,0.731829237
2012,Americas,Upper middle income,Bilaterals,.,4.483856576
2012,Europe,Lower middle income,Bilaterals,.,5.845445815
2012,Western Pacific,Upper middle income,Bilaterals,.,0.672472835
2012,Africa,Low income,Multilaterals,.,0.02371865
2012,Europe,Lower middle income,Multilaterals,.,0.002723166
2012,South-East Asia,Low income,Multilaterals,.,0.002882989
2012,Europe,Not applicable,Multilaterals,6,0.003394881
2012,Europe,Upper middle income,Multilaterals,.,0.005091682
2012,Europe,Lower middle income,Multilaterals,.,0.005718649
2012,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.020382518
2012,Europe,Upper middle income,Multilaterals,.,0.008524922
2012,South-East Asia,Lower middle income,Multilaterals,.,0.00912298
2012,Eastern Mediterranean,Lower middle income,Multilaterals,.,0.011504625
2012,Europe,Lower middle income,Multilaterals,.,0.012390407
2012,Europe,Lower middle income,Multilaterals,.,0.016806339
2012,Europe,Lower middle income,Multilaterals,.,0.021131771
2012,Europe,Upper middle income,Multilaterals,.,0.019971773
2012,Not applicable,Not applicable,Multilaterals,6,0.022193806
2012,Not applicable,Not applicable,Bilaterals,.,0.019661419
2012,Europe,Lower middle income,Bilaterals,.,0.019063746
2012,Europe,Upper middle income,Multilaterals,.,0.026814584
2012,South-East Asia,Low income,Multilaterals,.,0.029212694
2012,Europe,Lower middle income,Multilaterals,.,0.031116715
2012,Europe,Lower middle income,Multilaterals,.,0.01498331
2012,South-East Asia,Lower middle income,Bilaterals,.,0.016924341
2012,Europe,Lower middle income,Multilaterals,.,0.039295291
2012,Americas,Lower middle income,Bilaterals,.,0.019439
2012,South-East Asia,Lower middle income,Multilaterals,.,0.041591828
2012,Eastern Mediterranean,Lower middle income,Multilaterals,.,0.044263001
2012,Americas,Upper middle income,Bilaterals,.,0.016610063
2012,South-East Asia,Lower middle income,Multilaterals,.,0.066622635
2012,Europe,Upper middle income,Multilaterals,.,0.071291444
2012,Europe,Upper middle income,Multilaterals,.,0.077472228
2012,South-East Asia,Low income,Bilaterals,.,0.016898584
2012,Africa,Low income,Bilaterals,.,0.006381292
2012,Europe,Lower middle income,Multilaterals,.,0.045386107
2012,Europe,Upper middle income,Multilaterals,.,0.107934644
2012,Africa,Low income,Multilaterals,.,0.109271433
2012,Africa,Low income,Multilaterals,.,0.119342639
2012,Europe,Lower middle income,Multilaterals,.,0.135205213
2012,Africa,Low income,Multilaterals,.,0.135764823
2012,Not applicable,Not applicable,Multilaterals,.,0.162700116
2012,Western Pacific,Lower middle income,Multilaterals,.,0.167237727
2012,Africa,Low income,Multilaterals,.,0.170100049
2012,South-East Asia,Low income,Bilaterals,.,0.011392554
2012,Africa,Low income,Multilaterals,.,0.09307788
2012,Western Pacific,Lower middle income,Multilaterals,.,0.189388403
2012,Eastern Mediterranean,Low income,Multilaterals,.,0.198861825
2012,Western Pacific,Upper middle income,Multilaterals,6,0.214895954
2012,Africa,Lower middle income,Multilaterals,.,0.217971317
2012,Europe,Lower middle income,Bilaterals,.,0.011737324
2012,Eastern Mediterranean,Low income,Multilaterals,.,0.229031597
2012,Europe,Upper middle income,Multilaterals,.,0.006756432
2012,Africa,Low income,Bilaterals,.,0.00540279
2012,Eastern Mediterranean,Low income,Multilaterals,.,0.250699131
2012,Eastern Mediterranean,Upper middle income,Multilaterals,.,0.272316642
2012,Eastern Mediterranean,Lower middle income,Multilaterals,.,0.272316642
2012,Africa,Low income,Multilaterals,.,0.271849054
2012,Africa,Lower middle income,Multilaterals,.,0.287927072
2012,Europe,Lower middle income,Bilaterals,.,0.005243856
2012,Africa,Lower middle income,Bilaterals,.,0.001664097
2012,Americas,Upper middle income,Multilaterals,.,0.372196957
2012,Americas,Lower middle income,Bilaterals,.,0.004558461
2012,Africa,Not applicable,Multilaterals,.,0.453861069
2012,Americas,Upper middle income,Bilaterals,.,0.004184317
2012,Africa,Low income,Multilaterals,.,0.499832831
2012,Eastern Mediterranean,Low income,Multilaterals,.,0.255453867
2012,Eastern Mediterranean,Lower middle income,Multilaterals,.,0.635405497
2012,Europe,Lower middle income,Multilaterals,.,0.597782544
2012,Eastern Mediterranean,Low income,Multilaterals,.,0.60099832
2012,Americas,Lower middle income,Bilaterals,.,0.003205789
2012,Africa,Not applicable,Multilaterals,.,0.732901109
2012,Africa,Low income,Multilaterals,.,0.867854427
2012,Eastern Mediterranean,Lower middle income,Multilaterals,.,0.972559434
2012,Americas,Lower middle income,Bilaterals,.,0.001822809
2012,Africa,Lower middle income,Multilaterals,.,1.068561424
2012,Africa,Lower middle income,Multilaterals,.,0.820054334
2012,Eastern Mediterranean,Low income,Multilaterals,.,2.577964043
2012,Eastern Mediterranean,Low income,Multilaterals,.,0.05169614
2012,Eastern Mediterranean,Low income,Multilaterals,.,0.188332662
2012,Western Pacific,Upper middle income,Multilaterals,.,3.837257971
2012,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.009082164
2012,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.034170685
2012,Eastern Mediterranean,Low income,Bilaterals,.,0.073695274
2012,Not applicable,Not applicable,Bilaterals,.,0.000811968
2012,Europe,Lower middle income,Bilaterals,.,2.594834244
2012,Not applicable,Not applicable,Bilaterals,.,54.94721612
2012,Americas,Upper middle income,Bilaterals,.,0.000055791
2012,Americas,Not applicable,Bilaterals,2,0.002864666
2012,Africa,Not applicable,Bilaterals,2,0.004866449
2012,Africa,Upper middle income,Bilaterals,2,0.004954881
2012,Africa,Upper middle income,Bilaterals,2,0.001414915
2012,Africa,Upper middle income,Bilaterals,2,0.004984359
2012,Western Pacific,Lower middle income,Bilaterals,7,0.019246057
2012,Africa,Not applicable,Bilaterals,2,0.002433225
2012,Africa,Upper middle income,Bilaterals,2,0.002832509
2012,Africa,Upper middle income,Bilaterals,2,0.002848588
2012,Africa,Upper middle income,Bilaterals,2,0.001422954
2012,Americas,Not applicable,Bilaterals,2,0.010024993
2012,Americas,Not applicable,Bilaterals,2,0.005726653
2012,Africa,Not applicable,Bilaterals,2,0.008513607
2013,Europe,Lower middle income,Bilaterals,.,0.001674462
2013,Not applicable,Not applicable,Bilaterals,.,41.13304129
2013,Americas,Lower middle income,Bilaterals,.,0.000114907
2013,Americas,Upper middle income,Bilaterals,.,0.000114907
2013,Americas,Lower middle income,Bilaterals,.,0.000114907
2013,Americas,Lower middle income,Bilaterals,.,0.000114907
2013,Americas,Low income,Bilaterals,.,0.000121511
2013,Americas,Not applicable,Bilaterals,1,0.000205823
2013,Americas,Upper middle income,Bilaterals,.,0.00022321
2013,Americas,Upper middle income,Bilaterals,.,0.00022321
2013,Americas,Upper middle income,Bilaterals,.,0.00022321
2013,Not applicable,Not applicable,Bilaterals,1,0.000277069
2013,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.00031393
2013,Americas,Upper middle income,Bilaterals,.,0.000331513
2013,Americas,Upper middle income,Bilaterals,.,0.000440476
2013,Americas,Lower middle income,Bilaterals,.,0.000444755
2013,Africa,Not applicable,Bilaterals,.,0.00045207
2013,Europe,Upper middle income,Bilaterals,.,0.000492257
2013,Americas,Upper middle income,Bilaterals,.,0.000547458
2013,Americas,Lower middle income,Bilaterals,.,0.000548118
2013,Western Pacific,Low income,Bilaterals,.,0.000574278
2013,Americas,Not applicable,Bilaterals,1,0.000609553
2013,Western Pacific,Not applicable,Bilaterals,.,0.000032318
2013,Western Pacific,Not applicable,Bilaterals,.,0.000032318
2013,Not applicable,Not applicable,Bilaterals,7,0.000791627
2013,Not applicable,Not applicable,Bilaterals,7,0.000791627
2013,Not applicable,Not applicable,Bilaterals,1,0.000792646
2013,Eastern Mediterranean,Lower middle income,Bilaterals,3,0.000839125
2013,Not applicable,Not applicable,Bilaterals,1,0.000918287
2013,Africa,Low income,Bilaterals,.,0.000961783
2013,Europe,Lower middle income,Bilaterals,.,0.000988006
2013,Not applicable,Not applicable,Bilaterals,1,0.00112411
2013,Africa,Low income,Bilaterals,.,0.001151734
2013,Not applicable,Not applicable,Bilaterals,.,0.000065193
2013,Americas,Upper middle income,Bilaterals,.,0.001445454
2013,Americas,Upper middle income,Bilaterals,.,0.001631808
2013,Americas,Upper middle income,Bilaterals,.,0.001667832
2013,Americas,Upper middle income,Bilaterals,.,0.00173879
2013,Not applicable,Lower middle income,Bilaterals,.,0.001961397
2013,South-East Asia,Lower middle income,Bilaterals,.,0.001773669
2013,Eastern Mediterranean,Upper middle income,Bilaterals,.,22.58827251
2013,Africa,Lower middle income,Bilaterals,.,0.001915523
2013,Western Pacific,Lower middle income,Bilaterals,1,0.001914022
2013,Western Pacific,Lower middle income,Bilaterals,.,0.000096674
2013,Western Pacific,Upper middle income,Bilaterals,.,0.000096953
2013,Western Pacific,Upper middle income,Bilaterals,6,0.0023392
2013,South-East Asia,Upper middle income,Bilaterals,1,0.002147259
2013,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.002472339
2013,Western Pacific,Lower middle income,Bilaterals,.,0.002512135
2013,Africa,Low income,Bilaterals,.,0.002262903
2013,Africa,Low income,Bilaterals,.,0.002322912
2013,Eastern Mediterranean,Lower middle income,Bilaterals,.,9.669778954
2013,South-East Asia,Lower middle income,Bilaterals,.,0.002533811
2013,Africa,Low income,Bilaterals,.,0.002714012
2013,Americas,Upper middle income,Bilaterals,.,0.002807442
2013,Americas,Upper middle income,Bilaterals,4,0.002873606
2013,Americas,Upper middle income,Bilaterals,4,0.002960685
2013,Africa,Lower middle income,Bilaterals,1,0.003190257
2013,Africa,Low income,Bilaterals,.,0.003248781
2013,Western Pacific,Not applicable,Bilaterals,.,0.000161867
2013,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.003335664
2013,Europe,Low income,Bilaterals,.,0.003099395
2013,Americas,Upper middle income,Bilaterals,.,0.003558041
2013,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.003747969
2013,Africa,Low income,Bilaterals,.,2.771548919
2013,Western Pacific,Lower middle income,Bilaterals,.,0.000194185
2013,Africa,Low income,Bilaterals,.,0.003982408
2013,Not applicable,Not applicable,Bilaterals,.,0.004219372
2013,South-East Asia,Lower middle income,Bilaterals,.,0.004243051
2013,Not applicable,Lower middle income,Bilaterals,.,0.0046784
2013,Americas,Upper middle income,Bilaterals,1,0.004314367
2013,South-East Asia,Lower middle income,Bilaterals,.,0.004188118
2013,Americas,Upper middle income,Bilaterals,1,0.004448944
2013,Western Pacific,Lower middle income,Bilaterals,.,1.05572103
2013,Western Pacific,Upper middle income,Bilaterals,.,0.004369331
2013,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.004944677
2013,Americas,Upper middle income,Bilaterals,.,0.004447552
2013,Eastern Mediterranean,Low income,Multilaterals,.,0.945642874
2013,Europe,Lower middle income,Bilaterals,.,0.945557813
2013,Western Pacific,Upper middle income,Bilaterals,.,0.000226502
2013,Western Pacific,Lower middle income,Bilaterals,.,0.000226502
2013,Africa,Low income,Bilaterals,.,0.004638957
2013,Western Pacific,Upper middle income,Bilaterals,.,0.00476613
2013,South-East Asia,Low income,Bilaterals,.,0.004721488
2013,Europe,Lower middle income,Bilaterals,.,0.004837279
2013,Africa,Low income,Bilaterals,.,0.005579427
2013,Americas,Lower middle income,Bilaterals,.,0.004885317
2013,Europe,Upper middle income,Multilaterals,.,0.707320418
2013,Europe,Lower middle income,Bilaterals,.,0.005067622
2013,South-East Asia,Lower middle income,Bilaterals,.,0.004955415
2013,Western Pacific,Lower middle income,Bilaterals,.,0.005026873
2013,Africa,Low income,Bilaterals,.,0.004625999
2013,Africa,Lower middle income,Bilaterals,.,0.00520491
2013,South-East Asia,Lower middle income,Bilaterals,.,0.005297974
2013,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.00578269
2013,South-East Asia,Lower middle income,Bilaterals,.,0.005827764
2013,Western Pacific,Low income,Bilaterals,.,0.005219624
2013,Europe,Lower middle income,Bilaterals,.,0.005998225
2013,Not applicable,Not applicable,Bilaterals,1,0.006182607
2013,Not applicable,Not applicable,Bilaterals,.,0.006269686
2013,Americas,Lower middle income,Bilaterals,1,0.006499257
2013,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.006671328
2013,Western Pacific,Not applicable,Bilaterals,2,0.00438284
2013,Americas,Lower middle income,Bilaterals,.,0.006856196
2013,South-East Asia,Lower middle income,Bilaterals,.,0.007124643
2013,Americas,Upper middle income,Bilaterals,.,0.003562321
2013,Western Pacific,Lower middle income,Bilaterals,.,0.007797334
2013,Africa,Low income,Bilaterals,.,0.007134707
2013,Western Pacific,Upper middle income,Bilaterals,.,0.000355773
2013,Africa,Not applicable,Bilaterals,.,0.007504624
2013,Not applicable,Not applicable,Bilaterals,.,0.007536289
2013,Europe,Lower middle income,Bilaterals,.,0.007486266
2013,Western Pacific,Lower middle income,Bilaterals,.,0.006854646
2013,South-East Asia,Low income,Bilaterals,.,0.006938269
2013,Europe,Lower middle income,Bilaterals,.,0.0079359
2013,Americas,Upper middle income,Bilaterals,.,0.008016056
2013,South-East Asia,Lower middle income,Bilaterals,.,0.00726097
2013,Europe,Lower middle income,Bilaterals,.,0.008207249
2013,Americas,Upper middle income,Bilaterals,4,0.008335832
2013,South-East Asia,Lower middle income,Bilaterals,5,0.008338544
2013,Eastern Mediterranean,Low income,Multilaterals,.,0.6978296
2013,Europe,Lower middle income,Bilaterals,.,0.00420883
2013,Americas,Upper middle income,Bilaterals,4,0.008589153
2013,Africa,Not applicable,Multilaterals,.,0.637163029
2013,Africa,Low income,Bilaterals,.,0.009200041
2013,Europe,Upper middle income,Bilaterals,.,0.009185712
2013,Europe,Lower middle income,Bilaterals,.,0.00924798
2013,Americas,Not applicable,Bilaterals,.,0.009657849
2013,Not applicable,Not applicable,Bilaterals,.,0.009657849
2013,Americas,Not applicable,Bilaterals,.,0.009657849
2013,Americas,Not applicable,Bilaterals,.,0.009657849
2013,Americas,Not applicable,Bilaterals,.,0.009657849
2013,Not applicable,Not applicable,Bilaterals,.,0.009657849
2013,Eastern Mediterranean,Upper middle income,Bilaterals,.,0.009571857
2013,South-East Asia,Lower middle income,Bilaterals,.,0.010021998
2013,Americas,Upper middle income,Bilaterals,.,0.009975618
2013,South-East Asia,Lower middle income,Bilaterals,5,0.01006614
2013,Americas,Upper middle income,Bilaterals,4,0.01016449
2013,Europe,Lower middle income,Multilaterals,.,0.54744709
